Level,Date,Time,Source,Event_ID,Task_Category
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:26:00,ESENT,642,General
Warning,2020-04-08,10:26:00,ESENT,642,General
Warning,2020-04-08,10:26:00,ESENT,642,General
Warning,2020-04-08,10:26:00,ESENT,642,General
Warning,2020-04-08,10:26:00,ESENT,642,General
Warning,2020-04-08,10:05:00,ESENT,642,General
Warning,2020-04-08,10:05:00,ESENT,642,General
Warning,2020-04-08,09:58:00,ESENT,642,General
Information,2020-04-08,09:58:00,Security-SPP,16384,None
Information,2020-04-08,09:58:00,Security-SPP,16394,None
Information,2020-04-08,09:01:00,gupdate,0,None
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Warning,2020-04-08,09:01:00,ESENT,642,General
Information,2020-04-08,09:01:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,09:01:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,09:01:00,Winlogon,6000,None
Information,2020-04-08,09:01:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,09:01:00,Winlogon,6003,None
Warning,2020-04-08,09:01:00,ESENT,642,General
Information,2020-04-08,09:01:00,Winlogon,6000,None
Information,2020-04-08,08:58:00,Winlogon,6000,None
Information,2020-04-08,08:58:00,igfxCUIService2.0.0.0,0,None
Warning,2020-04-08,08:58:00,ESENT,642,General
Warning,2020-04-08,08:50:00,ESENT,642,General
Information,2020-04-08,08:50:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,08:44:00,Desktop Window Manager,9027,None
Information,2020-04-08,08:44:00,gupdate,0,None
Warning,2020-04-08,08:30:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Error,2020-04-08,08:29:00,.NET Runtime,1026,None
Information,2020-04-08,08:29:00,AVLogEvent,5008,-1
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Warning,2020-04-08,08:29:00,ESENT,642,General
Information,2020-04-08,08:17:00,Security-SPP,16384,None
Information,2020-04-08,08:17:00,Security-SPP,16394,None
Warning,2020-04-08,08:08:00,ESENT,642,General
Warning,2020-04-08,08:01:00,ESENT,642,General
Warning,2020-04-08,08:00:00,ESENT,642,General
Warning,2020-04-08,08:00:00,ESENT,642,General
Warning,2020-04-08,08:00:00,ESENT,642,General
Warning,2020-04-08,08:00:00,ESENT,642,General
Error,2020-04-08,08:00:00,.NET Runtime,1026,None
Warning,2020-04-08,08:00:00,ESENT,642,General
Warning,2020-04-08,07:57:00,ESENT,642,General
Information,2020-04-08,07:57:00,Security-SPP,16384,None
Information,2020-04-08,07:57:00,Security-SPP,16394,None
Warning,2020-04-08,07:08:00,ESENT,642,General
Warning,2020-04-08,07:08:00,ESENT,642,General
Warning,2020-04-08,07:08:00,ESENT,642,General
Warning,2020-04-08,07:08:00,ESENT,642,General
Warning,2020-04-08,06:56:00,ESENT,642,General
Warning,2020-04-08,06:56:00,ESENT,642,General
Warning,2020-04-08,06:56:00,ESENT,642,General
Warning,2020-04-08,06:20:00,ESENT,642,General
Information,2020-04-08,06:20:00,gupdate,0,None
Warning,2020-04-08,06:20:00,ESENT,642,General
Warning,2020-04-08,06:20:00,ESENT,642,General
Warning,2020-04-08,06:00:00,ESENT,642,General
Warning,2020-04-08,05:59:00,ESENT,642,General
Warning,2020-04-08,05:59:00,ESENT,642,General
Warning,2020-04-08,05:58:00,ESENT,642,General
Warning,2020-04-08,05:56:00,ESENT,642,General
Warning,2020-04-08,05:56:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Warning,2020-04-08,05:55:00,ESENT,642,General
Information,2020-04-08,05:55:00,Security-SPP,16384,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,16394,None
Information,2020-04-08,05:55:00,Security-SPP,16384,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-04-08,05:55:00,Security-SPP,16394,None
Information,2020-04-08,05:55:00,Security-SPP,16384,None
Information,2020-04-08,05:55:00,Security-SPP,1003,None
Information,2020-03-08,22:11:00,Security-SPP,1003,None
Information,2020-03-08,22:11:00,Security-SPP,1003,None
Information,2020-03-08,22:11:00,Security-SPP,1003,None
Information,2020-03-08,22:11:00,Security-SPP,1003,None
Information,2020-03-08,22:11:00,Security-SPP,16394,None
Warning,2020-03-08,22:11:00,ESENT,642,General
Warning,2020-03-08,22:11:00,ESENT,642,General
Information,2020-03-08,22:11:00,Security-SPP,16384,None
Information,2020-03-08,21:59:00,Security-SPP,1003,None
Information,2020-03-08,21:59:00,Security-SPP,1003,None
Information,2020-03-08,21:59:00,Security-SPP,1003,None
Information,2020-03-08,21:57:00,Security-SPP,1003,None
Information,2020-03-08,21:56:00,Security-SPP,1003,None
Information,2020-03-08,21:56:00,Security-SPP,1003,None
Information,2020-03-08,21:56:00,Security-SPP,1003,None
Information,2020-03-08,21:56:00,Security-SPP,16394,None
Information,2020-03-08,21:56:00,gupdate,0,None
Information,2020-03-08,21:56:00,Security-SPP,16384,None
Information,2020-03-08,21:55:00,Security-SPP,16394,None
Warning,2020-03-08,21:55:00,ESENT,642,General
Warning,2020-03-08,21:34:00,ESENT,642,General
Warning,2020-03-08,21:34:00,ESENT,642,General
Warning,2020-03-08,21:15:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,21:14:00,ESENT,642,General
Warning,2020-03-08,20:58:00,ESENT,642,General
Information,2020-03-08,20:58:00,Windows Error Reporting,1001,None
Warning,2020-03-08,20:58:00,ESENT,642,General
Warning,2020-03-08,20:58:00,ESENT,642,General
Information,2020-03-08,20:09:00,ESENT,330,General
Warning,2020-03-08,20:09:00,ESENT,642,General
Information,2020-03-08,20:06:00,ESENT,326,General
Information,2020-03-08,20:05:00,ESENT,612,Table/Column/Index Definition
Information,2020-03-08,19:34:00,ESENT,609,Table/Column/Index Definition
Warning,2020-03-08,19:34:00,ESENT,643,Table/Column/Index Definition
Information,2020-03-08,19:34:00,ESENT,641,General
Information,2020-03-08,19:22:00,ESENT,330,General
Warning,2020-03-08,19:21:00,ESENT,642,General
Information,2020-03-08,19:21:00,ESENT,105,General
Information,2020-03-08,19:21:00,ESENT,302,Logging/Recovery
Information,2020-03-08,19:21:00,ESENT,301,Logging/Recovery
Information,2020-03-08,19:21:00,ESENT,330,General
Warning,2020-03-08,19:21:00,ESENT,642,General
Information,2020-03-08,18:49:00,ESENT,300,Logging/Recovery
Information,2020-03-08,18:48:00,ESENT,102,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:48:00,ESENT,642,General
Warning,2020-03-08,18:33:00,ESENT,642,General
Warning,2020-03-08,18:33:00,ESENT,642,General
Warning,2020-03-08,18:33:00,ESENT,642,General
Warning,2020-03-08,18:24:00,ESENT,642,General
Warning,2020-03-08,18:24:00,ESENT,642,General
Warning,2020-03-08,17:47:00,ESENT,642,General
Warning,2020-03-08,17:47:00,ESENT,642,General
Warning,2020-03-08,17:32:00,ESENT,642,General
Warning,2020-03-08,16:32:00,ESENT,642,General
Warning,2020-03-08,16:32:00,ESENT,642,General
Warning,2020-03-08,15:42:00,ESENT,642,General
Warning,2020-03-08,15:42:00,ESENT,642,General
Warning,2020-03-08,15:42:00,ESENT,642,General
Information,2020-03-08,15:37:00,Security-SPP,16384,None
Information,2020-03-08,15:20:00,Security-SPP,16394,None
Warning,2020-03-08,15:20:00,ESENT,642,General
Warning,2020-03-08,14:50:00,ESENT,642,General
Warning,2020-03-08,14:49:00,ESENT,642,General
Warning,2020-03-08,14:49:00,ESENT,642,General
Warning,2020-03-08,14:49:00,ESENT,642,General
Warning,2020-03-08,14:49:00,ESENT,642,General
Warning,2020-03-08,14:41:00,ESENT,642,General
Warning,2020-03-08,14:41:00,ESENT,642,General
Information,2020-03-08,14:41:00,gupdate,0,None
Information,2020-03-08,13:40:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,13:40:00,Winlogon,6000,None
Information,2020-03-08,13:40:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,13:35:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,13:35:00,Winlogon,6003,None
Information,2020-03-08,12:42:00,Winlogon,6000,None
Information,2020-03-08,12:39:00,Winlogon,6000,None
Information,2020-03-08,12:38:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,12:38:00,igfxCUIService2.0.0.0,0,None
Warning,2020-03-08,11:38:00,ESENT,642,General
Warning,2020-03-08,11:38:00,ESENT,642,General
Information,2020-03-08,11:38:00,Desktop Window Manager,9027,None
Information,2020-03-08,11:26:00,AVLogEvent,5008,-1
Warning,2020-03-08,11:26:00,ESENT,642,General
Warning,2020-03-08,11:19:00,ESENT,642,General
Warning,2020-03-08,11:19:00,ESENT,642,General
Warning,2020-03-08,11:18:00,ESENT,642,General
Warning,2020-03-08,11:18:00,ESENT,642,General
Warning,2020-03-08,11:18:00,ESENT,642,General
Warning,2020-03-08,11:18:00,ESENT,642,General
Warning,2020-03-08,11:17:00,ESENT,642,General
Warning,2020-03-08,11:17:00,ESENT,642,General
Information,2020-03-08,11:16:00,Security-SPP,16384,None
Information,2020-03-08,11:16:00,Security-SPP,16394,None
Warning,2020-03-08,10:39:00,ESENT,642,General
Warning,2020-03-08,10:39:00,ESENT,642,General
Information,2020-03-08,10:38:00,Security-SPP,16384,None
Warning,2020-03-08,10:37:00,ESENT,642,General
Warning,2020-03-08,10:37:00,ESENT,642,General
Information,2020-03-08,10:37:00,Security-SPP,16394,None
Warning,2020-03-08,10:17:00,ESENT,642,General
Warning,2020-03-08,10:17:00,ESENT,642,General
Warning,2020-03-08,09:43:00,ESENT,642,General
Warning,2020-03-08,09:43:00,ESENT,642,General
Information,2020-03-08,09:41:00,gupdate,0,None
Warning,2020-03-08,09:41:00,ESENT,642,General
Warning,2020-03-08,09:39:00,ESENT,642,General
Warning,2020-03-08,09:39:00,ESENT,642,General
Information,2020-03-08,09:37:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,09:37:00,Winlogon,6000,None
Information,2020-03-08,09:37:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,09:24:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,09:24:00,Winlogon,6003,None
Warning,2020-03-08,09:07:00,ESENT,642,General
Warning,2020-03-08,09:06:00,ESENT,642,General
Information,2020-03-08,09:06:00,Winlogon,6000,None
Information,2020-03-08,09:06:00,Winlogon,6000,None
Information,2020-03-08,09:06:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,09:06:00,igfxCUIService2.0.0.0,0,None
Information,2020-03-08,09:06:00,Desktop Window Manager,9027,None
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:05:00,ESENT,642,General
Warning,2020-03-08,09:03:00,ESENT,642,General
Warning,2020-03-08,09:03:00,ESENT,642,General
Information,2020-03-08,09:03:00,ESENT,325,General
Information,2020-03-08,09:03:00,ESENT,641,General
Information,2020-03-08,08:58:00,ESENT,330,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Information,2020-03-08,08:58:00,ESENT,105,General
Information,2020-03-08,08:58:00,ESENT,102,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Information,2020-03-08,08:58:00,Security-SPP,16384,None
Information,2020-03-08,08:58:00,Security-SPP,16394,None
Warning,2020-03-08,08:58:00,ESENT,642,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Warning,2020-03-08,08:58:00,ESENT,642,General
Information,2020-03-08,08:58:00,gupdate,0,None
Information,2020-03-08,08:58:00,MsiInstaller,1035,None
Information,2020-03-08,08:58:00,MsiInstaller,1035,None
Information,2020-03-08,08:52:00,MsiInstaller,1035,None
Information,2020-03-08,08:52:00,MsiInstaller,1035,None
Information,2020-03-08,08:49:00,MsiInstaller,1035,None
Information,2020-03-08,08:49:00,MsiInstaller,1035,None
Information,2020-03-08,08:36:00,MsiInstaller,1035,None
Information,2020-03-08,08:36:00,MsiInstaller,1035,None
Information,2020-03-08,08:36:00,MsiInstaller,1035,None
Information,2020-03-08,08:30:00,MsiInstaller,1035,None
Information,2020-03-08,08:30:00,MsiInstaller,1035,None
Information,2020-03-08,08:24:00,MsiInstaller,1035,None
Information,2020-03-08,08:24:00,MsiInstaller,1035,None
Information,2020-03-08,08:20:00,MsiInstaller,1035,None
Information,2020-03-08,08:20:00,MsiInstaller,1035,None
Information,2020-03-08,08:16:00,MsiInstaller,1035,None
Information,2020-03-08,08:16:00,MsiInstaller,1035,None
Information,2020-03-08,08:09:00,MsiInstaller,1035,None
Information,2020-03-08,08:09:00,MsiInstaller,1035,None
Information,2020-03-08,08:07:00,MsiInstaller,1035,None
Information,2020-03-08,08:07:00,MsiInstaller,1035,None
Information,2020-03-08,07:57:00,MsiInstaller,1035,None
Information,2020-03-08,07:57:00,MsiInstaller,1035,None
Information,2020-03-08,07:52:00,MsiInstaller,1035,None
Information,2020-03-08,07:52:00,MsiInstaller,1035,None
Information,2020-03-08,07:48:00,MsiInstaller,1035,None
Information,2020-03-08,07:48:00,MsiInstaller,1035,None
Information,2020-03-08,07:44:00,MsiInstaller,1035,None
Information,2020-03-08,07:44:00,MsiInstaller,1035,None
Information,2020-03-08,07:37:00,MsiInstaller,1035,None
Information,2020-03-08,07:37:00,MsiInstaller,1035,None
Information,2020-03-08,07:35:00,MsiInstaller,1035,None
Information,2020-03-08,07:32:00,MsiInstaller,1035,None
Information,2020-03-08,07:32:00,MsiInstaller,1035,None
Information,2020-03-08,07:29:00,MsiInstaller,1035,None
Information,2020-03-08,07:29:00,MsiInstaller,1035,None
Information,2020-03-08,07:14:00,MsiInstaller,1035,None
Information,2020-03-08,07:14:00,MsiInstaller,1035,None
Information,2020-03-08,07:05:00,MsiInstaller,1035,None
Information,2020-03-08,07:05:00,MsiInstaller,1035,None
Information,2020-03-08,06:59:00,MsiInstaller,1035,None
Information,2020-03-08,06:59:00,MsiInstaller,1035,None
Information,2020-03-08,06:59:00,MsiInstaller,1035,None
Information,2020-03-08,06:59:00,MsiInstaller,1035,None
Information,2020-03-08,06:57:00,MsiInstaller,1035,None
Information,2020-03-08,06:57:00,MsiInstaller,1035,None
Information,2020-03-08,06:57:00,MsiInstaller,1035,None
Information,2020-03-08,06:57:00,MsiInstaller,1035,None
Information,2020-03-08,06:57:00,MsiInstaller,1035,None
Information,2020-03-08,06:42:00,MsiInstaller,1035,None
Information,2020-03-08,06:42:00,MsiInstaller,1035,None
Information,2020-03-08,06:34:00,MsiInstaller,1035,None
Information,2020-03-08,06:34:00,MsiInstaller,1035,None
Information,2020-03-08,06:34:00,MsiInstaller,1035,None
Information,2020-03-08,06:30:00,MsiInstaller,1035,None
Information,2020-03-08,06:30:00,MsiInstaller,1035,None
Information,2020-03-08,06:30:00,MsiInstaller,1035,None
Information,2020-03-08,05:36:00,MsiInstaller,1035,None
Information,2020-03-08,05:36:00,MsiInstaller,1035,None
Information,2020-03-08,05:34:00,MsiInstaller,1035,None
Information,2020-03-08,05:34:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-03-08,05:33:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,22:11:00,MsiInstaller,1035,None
Information,2020-02-08,21:52:00,MsiInstaller,1035,None
Information,2020-02-08,21:52:00,MsiInstaller,1035,None
Information,2020-02-08,21:52:00,MsiInstaller,1035,None
Information,2020-02-08,21:51:00,MsiInstaller,1035,None
Information,2020-02-08,21:49:00,MsiInstaller,1035,None
Information,2020-02-08,21:49:00,MsiInstaller,1035,None
Information,2020-02-08,21:49:00,MsiInstaller,1035,None
Information,2020-02-08,21:37:00,MsiInstaller,1035,None
Information,2020-02-08,20:51:00,MsiInstaller,1035,None
Information,2020-02-08,20:51:00,MsiInstaller,1035,None
Information,2020-02-08,20:48:00,MsiInstaller,1035,None
Information,2020-02-08,20:48:00,MsiInstaller,1035,None
Information,2020-02-08,20:48:00,MsiInstaller,1035,None
Information,2020-02-08,20:05:00,MsiInstaller,1035,None
Information,2020-02-08,19:47:00,MsiInstaller,1035,None
Information,2020-02-08,19:47:00,MsiInstaller,1035,None
Information,2020-02-08,19:47:00,MsiInstaller,1035,None
Information,2020-02-08,18:46:00,MsiInstaller,1035,None
Information,2020-02-08,18:46:00,MsiInstaller,1035,None
Information,2020-02-08,18:46:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:54:00,MsiInstaller,1035,None
Information,2020-02-08,17:45:00,MsiInstaller,1035,None
Information,2020-02-08,17:45:00,MsiInstaller,1035,None
Information,2020-02-08,17:45:00,MsiInstaller,1035,None
Information,2020-02-08,17:37:00,MsiInstaller,1035,None
Information,2020-02-08,17:37:00,MsiInstaller,1035,None
Information,2020-02-08,16:44:00,MsiInstaller,1035,None
Information,2020-02-08,16:44:00,MsiInstaller,1035,None
Information,2020-02-08,16:44:00,MsiInstaller,1035,None
Information,2020-02-08,16:44:00,MsiInstaller,1035,None
Information,2020-02-08,16:44:00,MsiInstaller,1035,None
Information,2020-02-08,16:39:00,MsiInstaller,1035,None
Information,2020-02-08,16:38:00,MsiInstaller,1035,None
